ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0001346454-25-000002	021-83795                	27-JUN-2025		X0708	D/A	LIVE		
0002061620-25-000002	021-550176               	27-JUN-2025		X0708	D	LIVE		
0002075092-25-000001	021-550175               	27-JUN-2025		X0708	D	LIVE		
0002053077-25-000001	021-550174               	27-JUN-2025		X0708	D	LIVE		
0001750340-25-000003	021-535681               	27-JUN-2025		X0708	D/A	LIVE		
0002023660-25-000001	021-513891               	27-JUN-2025		X0708	D/A	LIVE		
0002063337-25-000001	021-550173               	27-JUN-2025		X0708	D	LIVE		
0002047267-25-000002	021-550172               	27-JUN-2025		X0708	D	LIVE		
0001508238-25-000001	021-152124               	27-JUN-2025		X0708	D/A	LIVE		
0001213900-25-058842	021-550171               	27-JUN-2025		X0708	D	LIVE		
0001786221-25-000002	021-550170               	27-JUN-2025		X0708	D	LIVE		
0001594150-25-000003	021-208046               	27-JUN-2025		X0708	D/A	LIVE		
0001508260-25-000001	021-152117               	27-JUN-2025		X0708	D/A	LIVE		
0002063407-25-000009	021-520179               	27-JUN-2025		X0708	D/A	LIVE		
0000905148-25-002259	021-130413               	27-JUN-2025		X0708	D/A	LIVE		
0002061620-25-000001	021-550169               	27-JUN-2025		X0708	D	LIVE		
0000919574-25-003785	021-252763               	27-JUN-2025		X0708	D/A	LIVE		
0001683168-25-004787	021-550168               	27-JUN-2025		X0708	D	LIVE		
0001683168-25-004786	021-550167               	27-JUN-2025		X0708	D	LIVE		
0001869781-25-000001	021-404790               	27-JUN-2025		X0708	D/A	LIVE		
0001931747-25-000004	021-546844               	27-JUN-2025		X0708	D/A	LIVE		
0001362771-25-000001	021-89652                	27-JUN-2025		X0708	D/A	LIVE		
0001594162-25-000003	021-208064               	27-JUN-2025		X0708	D/A	LIVE		
0002005005-25-000002	021-550166               	27-JUN-2025		X0708	D	LIVE		
0001560208-25-000004	021-253604               	27-JUN-2025		X0708	D/A	LIVE		
0002052123-25-000002	021-550165               	27-JUN-2025		X0708	D	LIVE		
0002074995-25-000001	021-550164               	27-JUN-2025		X0708	D	LIVE		
0000905148-25-002258	021-130415               	27-JUN-2025		X0708	D/A	LIVE		
0002005005-25-000001	021-550163               	27-JUN-2025		X0708	D	LIVE		
0002063407-25-000008	021-517911               	27-JUN-2025		X0708	D/A	LIVE		
0002074222-25-000001	021-550162               	27-JUN-2025		X0708	D	LIVE		
0002074846-25-000001	021-550161               	27-JUN-2025		X0708	D	LIVE		
0000905148-25-002257	021-130411               	27-JUN-2025		X0708	D/A	LIVE		
0001811862-25-000001	021-533708               	27-JUN-2025		X0708	D/A	LIVE		
0002058083-25-000001	021-550160               	27-JUN-2025		X0708	D	LIVE		
0002074322-25-000001	021-550159               	27-JUN-2025		X0708	D	LIVE		
0002027230-25-000001	021-517175               	27-JUN-2025		X0708	D/A	LIVE		
0002060484-25-000003	021-550158               	27-JUN-2025		X0708	D	LIVE		
0002075027-25-000001	021-550157               	27-JUN-2025		X0708	D	LIVE		
0002074634-25-000001	021-550156               	27-JUN-2025		X0708	D	LIVE		
0002027233-25-000001	021-517172               	27-JUN-2025		X0708	D/A	LIVE		
0002060484-25-000002	021-550155               	27-JUN-2025		X0708	D	LIVE		
0002072555-25-000001	021-550154               	27-JUN-2025		X0708	D	LIVE		
0002074934-25-000001	021-550153               	27-JUN-2025		X0708	D	LIVE		
0002067687-25-000010	021-550152               	27-JUN-2025		X0708	D	LIVE		
0002075081-25-000001	021-550151               	27-JUN-2025		X0708	D	LIVE		
0002074936-25-000001	021-550150               	27-JUN-2025		X0708	D	LIVE		
0002074937-25-000001	021-550149               	27-JUN-2025		X0708	D	LIVE		
0002074938-25-000001	021-550148               	27-JUN-2025		X0708	D	LIVE		
0002027237-25-000001	021-517169               	27-JUN-2025		X0708	D/A	LIVE		
0002074939-25-000001	021-550147               	27-JUN-2025		X0708	D	LIVE		
0000912282-25-000725	021-550146               	27-JUN-2025		X0708	D	LIVE		
0002074940-25-000001	021-550145               	27-JUN-2025		X0708	D	LIVE		
0002073820-25-000001	021-550144               	27-JUN-2025		X0708	D	LIVE		
0002074941-25-000001	021-550143               	27-JUN-2025		X0708	D	LIVE		
0000905148-25-002256	021-130412               	27-JUN-2025		X0708	D/A	LIVE		
0002072130-25-000001	021-550142               	27-JUN-2025		X0708	D	LIVE		
0002027250-25-000001	021-517167               	27-JUN-2025		X0708	D/A	LIVE		
0002074943-25-000001	021-550141               	27-JUN-2025		X0708	D	LIVE		
0001995764-25-000001	021-550140               	27-JUN-2025		X0708	D	LIVE		
0002029585-25-000001	021-550139               	27-JUN-2025		X0708	D	LIVE		
0002075015-25-000001	021-550138               	27-JUN-2025		X0708	D	LIVE		
0002074710-25-000001	021-550137               	27-JUN-2025		X0708	D	LIVE		
0002074946-25-000001	021-550136               	27-JUN-2025		X0708	D	LIVE		
0002075032-25-000001	021-550135               	27-JUN-2025		X0708	D	LIVE		
0002074947-25-000001	021-550134               	27-JUN-2025		X0708	D	LIVE		
0001986034-25-000002	021-550133               	27-JUN-2025		X0708	D	LIVE		
0002075053-25-000001	021-550132               	27-JUN-2025		X0708	D	LIVE		
0002075045-25-000001	021-550131               	27-JUN-2025		X0708	D	LIVE		
0002073419-25-000001	021-550130               	27-JUN-2025		X0708	D	LIVE		
0001727689-25-000046	021-550129               	27-JUN-2025	7371	X0708	D	LIVE		
0002073583-25-000001	021-550128               	27-JUN-2025		X0708	D	LIVE		
0002074935-25-000001	021-550127               	27-JUN-2025		X0708	D	LIVE		
0001987041-25-000002	021-495851               	27-JUN-2025		X0708	D/A	LIVE		
0000935836-25-000437	021-317064               	27-JUN-2025	8880	X0708	D/A	LIVE		
0002074948-25-000001	021-550126               	27-JUN-2025		X0708	D	LIVE		
0002075051-25-000001	021-550125               	27-JUN-2025		X0708	D	LIVE		
0002074949-25-000001	021-550124               	27-JUN-2025		X0708	D	LIVE		
0002074950-25-000001	021-550123               	27-JUN-2025		X0708	D	LIVE		
0002060677-25-000003	021-541429               	27-JUN-2025		X0708	D/A	LIVE		
0002074988-25-000001	021-550122               	27-JUN-2025		X0708	D	LIVE		
0002074953-25-000001	021-550121               	27-JUN-2025		X0708	D	LIVE		
0002074594-25-000001	021-550120               	27-JUN-2025		X0708	D	LIVE		
0002051403-25-000003	021-534675               	27-JUN-2025		X0708	D/A	LIVE		
0001397631-25-000001	021-199656               	27-JUN-2025		X0708	D/A	LIVE		
0002074646-25-000001	021-550119               	27-JUN-2025		X0708	D	LIVE		
0002012805-25-000009	021-505744               	27-JUN-2025		X0708	D/A	LIVE		
0002063407-25-000007	021-267111               	27-JUN-2025		X0708	D/A	LIVE		
0001886537-25-000002	021-416290               	27-JUN-2025		X0708	D/A	LIVE		
0002029322-25-000002	021-517953               	27-JUN-2025		X0708	D/A	LIVE		
0001721839-25-000001	021-298200               	27-JUN-2025		X0708	D/A	LIVE		
0001012975-25-000320	021-550118               	27-JUN-2025		X0708	D	LIVE		
0002074705-25-000001	021-550117               	27-JUN-2025		X0708	D	LIVE		
0002075055-25-000001	021-550116               	27-JUN-2025		X0708	D	LIVE		
0001654954-25-007473	021-550115               	27-JUN-2025		X0708	D	LIVE		
0001592008-25-000001	021-206497               	27-JUN-2025		X0708	D/A	LIVE		
0001836701-25-000002	021-550114               	27-JUN-2025		X0708	D	LIVE		
0002074703-25-000001	021-550113               	27-JUN-2025		X0708	D	LIVE		
0002074704-25-000001	021-550112               	27-JUN-2025		X0708	D	LIVE		
0001972395-25-000001	021-480271               	27-JUN-2025		X0708	D/A	LIVE		
0002074637-25-000001	021-550111               	27-JUN-2025		X0708	D	LIVE		
0001410155-25-000002	021-107558               	27-JUN-2025		X0708	D/A	LIVE		
0002068169-25-000001	021-550110               	27-JUN-2025		X0708	D	LIVE		
0001882841-25-000004	021-241515               	27-JUN-2025		X0708	D/A	LIVE		
0002028848-25-000002	021-517372               	27-JUN-2025		X0708	D/A	LIVE		
0002074636-25-000001	021-550109               	27-JUN-2025		X0708	D	LIVE		
0002025830-25-000002	021-523243               	27-JUN-2025		X0708	D/A	LIVE		
0002074635-25-000001	021-550108               	27-JUN-2025		X0708	D	LIVE		
0001764194-25-000001	021-330104               	27-JUN-2025		X0708	D/A	LIVE		
0001621071-25-000005	021-119525               	27-JUN-2025		X0708	D/A	LIVE		
0002070652-25-000004	021-550107               	27-JUN-2025		X0708	D	LIVE		
0002072457-25-000001	021-550106               	27-JUN-2025		X0708	D	LIVE		
0001772461-25-000001	021-357465               	27-JUN-2025		X0708	D/A	LIVE		
0001621071-25-000004	021-358214               	27-JUN-2025		X0708	D/A	LIVE		
0001413635-25-000001	021-109066               	27-JUN-2025		X0708	D/A	LIVE		
0002059943-25-000002	021-550105               	27-JUN-2025		X0708	D	LIVE		
0001621071-25-000003	021-267118               	27-JUN-2025		X0708	D/A	LIVE		
0002028385-25-000001	021-550104               	27-JUN-2025		X0708	D	LIVE		
0001621071-25-000002	021-358214               	27-JUN-2025		X0708	D/A	LIVE		
0001413636-25-000001	021-109065               	27-JUN-2025		X0708	D/A	LIVE		
0001621071-25-000001	021-225522               	27-JUN-2025		X0708	D/A	LIVE		
0002070652-25-000003	021-550103               	27-JUN-2025		X0708	D	LIVE		
0001413637-25-000001	021-109064               	27-JUN-2025		X0708	D/A	LIVE		
0001374411-25-000001	021-94297                	27-JUN-2025		X0708	D/A	LIVE		
0001323788-25-000001	021-75971                	27-JUN-2025		X0708	D/A	LIVE		
0002040312-25-000002	021-550102               	27-JUN-2025		X0708	D	LIVE		
0000919574-25-003782	021-132628               	27-JUN-2025		X0708	D/A	LIVE		
0002070598-25-000004	021-368742               	27-JUN-2025		X0708	D/A	LIVE		
0002022651-25-000002	021-516623               	27-JUN-2025		X0708	D/A	LIVE		
0001802661-25-000003	021-360068               	27-JUN-2025		X0708	D/A	LIVE		
0001611220-25-000001	021-219452               	27-JUN-2025		X0708	D/A	LIVE		
0001816214-25-000002	021-369769               	27-JUN-2025		X0708	D/A	LIVE		
0001878646-25-000014	021-550101               	27-JUN-2025		X0708	D	LIVE		
0001896410-25-000015	021-550100               	27-JUN-2025		X0708	D	LIVE		
0002074804-25-000001	021-550099               	27-JUN-2025		X0708	D	LIVE		
0001559068-25-000001	021-184666               	27-JUN-2025		X0708	D/A	LIVE		
0002074443-25-000001	021-550098               	27-JUN-2025		X0708	D	LIVE		
0000919574-25-003780	021-344136               	27-JUN-2025		X0708	D/A	LIVE		
0001449628-25-000001	021-124212               	27-JUN-2025		X0708	D/A	LIVE		
0002061531-25-000002	021-550097               	27-JUN-2025		X0708	D	LIVE		
0001435353-25-000001	021-118269               	27-JUN-2025		X0708	D/A	LIVE		
0001012975-25-000319	021-550096               	27-JUN-2025		X0708	D	LIVE		
0001412740-25-000001	021-108834               	27-JUN-2025		X0708	D/A	LIVE		
0001777531-25-000002	021-340278               	27-JUN-2025		X0708	D/A	LIVE		
0001559070-25-000001	021-184884               	27-JUN-2025		X0708	D/A	LIVE		
0001232485-25-000001	021-55147                	27-JUN-2025		X0708	D/A	LIVE		
0002070598-25-000003	021-219024               	27-JUN-2025		X0708	D/A	LIVE		
0002061531-25-000001	021-550095               	27-JUN-2025		X0708	D	LIVE		
0000919574-25-003778	021-517288               	27-JUN-2025		X0708	D/A	LIVE		
0002071348-25-000002	021-548044               	27-JUN-2025		X0708	D/A	LIVE		
0001295494-25-000001	021-66839                	27-JUN-2025		X0708	D/A	LIVE		
0000926877-25-000017	021-369877               	27-JUN-2025		X0708	D/A	LIVE		
0000929638-25-002339	021-517266               	27-JUN-2025		X0708	D/A	LIVE		
0000929638-25-002338	021-517386               	27-JUN-2025		X0708	D/A	LIVE		
0001936105-25-000002	021-450846               	27-JUN-2025		X0708	D/A	LIVE		
0002074473-25-000001	021-550094               	27-JUN-2025		X0708	D	LIVE		
0002074651-25-000001	021-550093               	27-JUN-2025		X0708	D	LIVE		
0001896410-25-000014	021-550092               	27-JUN-2025		X0708	D	LIVE		
0002073977-25-000001	021-550091               	27-JUN-2025		X0708	D	LIVE		
0001413048-25-000002	021-108930               	27-JUN-2025		X0708	D/A	LIVE		
0002028418-25-000001	021-550090               	27-JUN-2025		X0708	D	LIVE		
0002074929-25-000001	021-550089               	27-JUN-2025		X0708	D	LIVE		
0002070598-25-000002	021-516591               	27-JUN-2025		X0708	D/A	LIVE		
0002022734-25-000003	021-516635               	27-JUN-2025		X0708	D/A	LIVE		
0002074927-25-000001	021-550088               	27-JUN-2025		X0708	D	LIVE		
0000902664-25-002827	021-289757               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002826	021-289759               	27-JUN-2025		X0708	D/A	LIVE		
0000945621-25-000558	021-199551               	27-JUN-2025		X0708	D/A	LIVE		
0002022734-25-000002	021-516640               	27-JUN-2025		X0708	D/A	LIVE		
0002070598-25-000001	021-550087               	27-JUN-2025		X0708	D	LIVE		
0000902664-25-002825	021-370036               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002824	021-370034               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002823	021-199893               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002822	021-180796               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002821	021-450775               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002820	021-450776               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002819	021-150996               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002818	021-162962               	27-JUN-2025		X0708	D/A	LIVE		
0002074893-25-000001	021-550086               	27-JUN-2025		X0708	D	LIVE		
0002074931-25-000001	021-550085               	27-JUN-2025		X0708	D	LIVE		
0002074930-25-000001	021-550084               	27-JUN-2025		X0708	D	LIVE		
0002074955-25-000001	021-550083               	27-JUN-2025		X0708	D	LIVE		
0002074881-25-000001	021-550082               	27-JUN-2025		X0708	D	LIVE		
0001974686-25-000003	021-485556               	27-JUN-2025		X0708	D/A	LIVE		
0001717799-25-000004	021-550081               	27-JUN-2025		X0708	D	LIVE		
0000902664-25-002817	021-517259               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002816	021-343110               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002815	021-343111               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002814	021-517258               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002813	021-518526               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002812	021-550080               	27-JUN-2025		X0708	D	LIVE		
0000902664-25-002811	021-550079               	27-JUN-2025		X0708	D	LIVE		
0000902664-25-002810	021-404688               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002809	021-265625               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002808	021-450988               	27-JUN-2025		X0708	D/A	LIVE		
0001641172-25-016787	021-517094               	27-JUN-2025		X0708	D/A	LIVE		
0001697227-25-000001	021-280421               	27-JUN-2025		X0708	D/A	LIVE		
0001012975-25-000318	021-550073               	27-JUN-2025		X0708	D	LIVE		
0001999610-25-000003	021-550063               	27-JUN-2025		X0708	D	LIVE		
0002070371-25-000001	021-550065               	27-JUN-2025		X0708	D	LIVE		
0002074861-25-000001	021-550066               	27-JUN-2025		X0708	D	LIVE		
0001732586-25-000001	021-306687               	27-JUN-2025		X0708	D/A	LIVE		
0002074781-25-000001	021-550064               	27-JUN-2025		X0708	D	LIVE		
0002074954-25-000001	021-550071               	27-JUN-2025		X0708	D	LIVE		
0001470831-25-000058	021-502690               	27-JUN-2025		X0708	D/A	LIVE		
0002071966-25-000001	021-550078               	27-JUN-2025		X0708	D	LIVE		
0001104659-25-063190	021-550075               	27-JUN-2025		X0708	D	LIVE		
0002066922-25-000001	021-550076               	27-JUN-2025		X0708	D	LIVE		
0002074196-25-000002	021-550077               	27-JUN-2025		X0708	D	LIVE		
0001525375-25-000001	021-162631               	27-JUN-2025		X0708	D/A	LIVE		
0002074480-25-000001	021-550072               	27-JUN-2025		X0708	D	LIVE		
0002071724-25-000001	021-550068               	27-JUN-2025		X0708	D	LIVE		
0001735888-25-000001	021-309274               	27-JUN-2025		X0708	D/A	LIVE		
0002074435-25-000001	021-550069               	27-JUN-2025		X0708	D	LIVE		
0002053490-25-000003	021-549784               	27-JUN-2025		X0708	D/A	LIVE		
0000929638-25-002335	021-129426               	27-JUN-2025		X0708	D/A	LIVE		
0002065035-25-000001	021-550061               	27-JUN-2025		X0708	D	LIVE		
0002068147-25-000001	021-550070               	27-JUN-2025		X0708	D	LIVE		
0002004813-25-000003	021-501759               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002805	021-516928               	27-JUN-2025		X0708	D/A	LIVE		
0000902664-25-002806	021-516927               	27-JUN-2025		X0708	D/A	LIVE		
0002007947-25-000003	021-502752               	27-JUN-2025		X0708	D/A	LIVE		
0000929638-25-002329	021-550074               	27-JUN-2025		X0708	D	LIVE		
0000929638-25-002333	021-129322               	27-JUN-2025		X0708	D/A	LIVE		
0002072357-25-000001	021-550067               	27-JUN-2025		X0708	D	LIVE		
