ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0001012975-26-000279	021-578371               	30-MAR-2026		X0708	D	LIVE		
0002124157-26-000001	021-578370               	30-MAR-2026		X0708	D	LIVE		
0002063608-26-000001	021-542662               	30-MAR-2026		X0708	D/A	LIVE		
0001994087-26-000003	021-578369               	30-MAR-2026		X0708	D	LIVE		
0002124555-26-000002	021-578368               	30-MAR-2026		X0708	D	LIVE		
0002125063-26-000002	021-578367               	30-MAR-2026		X0708	D	LIVE		
0002120308-26-000001	021-578366               	30-MAR-2026		X0708	D	LIVE		
0002125039-26-000002	021-578365               	30-MAR-2026		X0708	D	LIVE		
0001853758-26-000001	021-395236               	30-MAR-2026		X0708	D/A	LIVE		
0000850851-26-000003	021-578363               	30-MAR-2026		X0708	D	LIVE		
0002109897-26-000001	021-578364               	30-MAR-2026		X0708	D	LIVE		
0002125376-26-000001	021-578362               	30-MAR-2026		X0708	D	LIVE		
0002124176-26-000003	021-578361               	30-MAR-2026		X0708	D	LIVE		
0002109895-26-000001	021-578360               	30-MAR-2026		X0708	D	LIVE		
0002115498-26-000001	021-578359               	30-MAR-2026		X0708	D	LIVE		
0000950142-26-000918	021-578358               	30-MAR-2026		X0708	D	LIVE		
0002063463-26-000001	021-542544               	30-MAR-2026		X0708	D/A	LIVE		
0002110917-26-000001	021-578357               	30-MAR-2026		X0708	D	LIVE		
0002123130-26-000001	021-578356               	30-MAR-2026		X0708	D	LIVE		
0002122696-26-000001	021-578355               	30-MAR-2026		X0708	D	LIVE		
0000950142-26-000916	021-578354               	30-MAR-2026		X0708	D	LIVE		
0002110911-26-000001	021-578353               	30-MAR-2026		X0708	D	LIVE		
0002115762-26-000002	021-578352               	30-MAR-2026		X0708	D	LIVE		
0000950142-26-000915	021-578351               	30-MAR-2026		X0708	D	LIVE		
0002124532-26-000002	021-578350               	30-MAR-2026		X0708	D	LIVE		
0002124524-26-000002	021-578349               	30-MAR-2026		X0708	D	LIVE		
0002110899-26-000001	021-578348               	30-MAR-2026		X0708	D	LIVE		
0002124431-26-000002	021-578347               	30-MAR-2026		X0708	D	LIVE		
0002124496-26-000002	021-578346               	30-MAR-2026		X0708	D	LIVE		
0002124380-26-000001	021-578345               	30-MAR-2026		X0708	D	LIVE		
0002124490-26-000002	021-578344               	30-MAR-2026		X0708	D	LIVE		
0002104228-26-000006	021-570946               	30-MAR-2026		X0708	D/A	LIVE		
0002124323-26-000002	021-578343               	30-MAR-2026		X0708	D	LIVE		
0002124454-26-000001	021-578342               	30-MAR-2026		X0708	D	LIVE		
0002116903-26-000001	021-578341               	30-MAR-2026		X0708	D	LIVE		
0002124624-26-000001	021-578339               	30-MAR-2026		X0708	D	LIVE		
0001470831-26-000333	021-578340               	30-MAR-2026		X0708	D	LIVE		
0002122854-26-000001	021-578338               	30-MAR-2026		X0708	D	LIVE		
0002124622-26-000001	021-578337               	30-MAR-2026		X0708	D	LIVE		
0002125038-26-000001	021-578336               	30-MAR-2026		X0708	D	LIVE		
0002122650-26-000004	021-578335               	30-MAR-2026		X0708	D	LIVE		
0002117034-26-000001	021-578334               	30-MAR-2026		X0708	D	LIVE		
0000892712-26-000184	021-578333               	30-MAR-2026		X0708	D	LIVE		
0001231919-26-000292	021-578332               	30-MAR-2026		X0708	D	LIVE		
0002124449-26-000002	021-578330               	30-MAR-2026		X0708	D	LIVE		
0002124176-26-000002	021-578331               	30-MAR-2026		X0708	D	LIVE		
0001231919-26-000291	021-578329               	30-MAR-2026		X0708	D	LIVE		
0002125200-26-000001	021-578328               	30-MAR-2026		X0708	D	LIVE		
0002125878-26-000001	021-578327               	30-MAR-2026		X0708	D	LIVE		
0001798036-26-000007	021-356770               	30-MAR-2026		X0708	D/A	LIVE		
0002119926-26-000001	021-578326               	30-MAR-2026		X0708	D	LIVE		
0002108861-26-000002	021-578303               	30-MAR-2026		X0708	D/A	LIVE		
0002110145-26-000001	021-578325               	30-MAR-2026		X0708	D	LIVE		
0002120642-26-000001	021-578324               	30-MAR-2026		X0708	D	LIVE		
0000950103-26-004938	021-578322               	30-MAR-2026		X0708	D	LIVE		
0002121684-26-000001	021-578323               	30-MAR-2026		X0708	D	LIVE		
0001969622-26-000001	021-524659               	30-MAR-2026		X0708	D/A	LIVE		
0000950142-26-000914	021-578321               	30-MAR-2026		X0708	D	LIVE		
0002064120-26-000002	021-543397               	30-MAR-2026		X0708	D/A	LIVE		
0001798038-26-000004	021-356765               	30-MAR-2026		X0708	D/A	LIVE		
0001814554-26-000054	021-578320               	30-MAR-2026		X0708	D	LIVE		
0002125832-26-000001	021-578319               	30-MAR-2026		X0708	D	LIVE		
0000950103-26-004934	021-578318               	30-MAR-2026		X0708	D	LIVE		
0001470831-26-000332	021-578317               	30-MAR-2026		X0708	D	LIVE		
0002124893-26-000001	021-578316               	30-MAR-2026		X0708	D	LIVE		
0002125284-26-000001	021-578315               	30-MAR-2026		X0708	D	LIVE		
0002052260-26-000003	021-535740               	30-MAR-2026		X0708	D/A	LIVE		
0001798036-26-000005	021-356770               	30-MAR-2026		X0708	D/A	LIVE		
0002124620-26-000001	021-578314               	30-MAR-2026		X0708	D	LIVE		
0002125513-26-000001	021-578313               	30-MAR-2026		X0708	D	LIVE		
0002104403-26-000002	021-578312               	30-MAR-2026		X0708	D	LIVE		
0002107131-26-000002	021-578311               	30-MAR-2026		X0708	D	LIVE		
0001553710-26-000004	021-578310               	30-MAR-2026		X0708	D	LIVE		
0002107131-26-000001	021-578309               	30-MAR-2026		X0708	D	LIVE		
0002116942-26-000002	021-578308               	30-MAR-2026		X0708	D	LIVE		
0002076434-26-000007	021-551254               	30-MAR-2026		X0708	D/A	LIVE		
0001654128-26-000003	021-372303               	30-MAR-2026		X0708	D/A	LIVE		
0002125525-26-000001	021-578307               	30-MAR-2026		X0708	D	LIVE		
0002109136-26-000002	021-578306               	30-MAR-2026		X0708	D	LIVE		
0002125729-26-000001	021-578305               	30-MAR-2026		X0708	D	LIVE		
0002081426-26-000001	021-578304               	30-MAR-2026		X0708	D	LIVE		
0002108861-26-000001	021-578303               	30-MAR-2026		X0708	D	LIVE		
0002085101-26-000006	021-556988               	30-MAR-2026		X0708	D/A	LIVE		
0001972334-26-000001	021-477937               	30-MAR-2026		X0708	D/A	LIVE		
0002108313-26-000002	021-578302               	30-MAR-2026		X0708	D	LIVE		
0002124577-26-000003	021-578301               	30-MAR-2026		X0708	D	LIVE		
0002125069-26-000001	021-578300               	30-MAR-2026		X0708	D	LIVE		
0002124338-26-000001	021-578299               	30-MAR-2026		X0708	D	LIVE		
0002009271-26-000004	021-505454               	30-MAR-2026		X0708	D/A	LIVE		
0002063391-26-000001	021-542207               	30-MAR-2026		X0708	D/A	LIVE		
0002109619-26-000001	021-578298               	30-MAR-2026		X0708	D	LIVE		
0002125313-26-000001	021-578297               	30-MAR-2026		X0708	D	LIVE		
0002118579-26-000001	021-578296               	30-MAR-2026		X0708	D	LIVE		
0002105673-26-000001	021-578295               	30-MAR-2026		X0708	D	LIVE		
0002125315-26-000002	021-578294               	30-MAR-2026		X0708	D	LIVE		
0002106368-26-000003	021-570957               	30-MAR-2026		X0708	D/A	LIVE		
0002124577-26-000002	021-578293               	30-MAR-2026		X0708	D	LIVE		
0002047620-26-000003	021-531226               	30-MAR-2026		X0708	D/A	LIVE		
0000911916-26-000015	021-537799               	30-MAR-2026		X0708	D/A	LIVE		
0000935836-26-000185	021-361018               	30-MAR-2026		X0708	D/A	LIVE		
0001315863-26-000255	021-578292               	30-MAR-2026		X0708	D	LIVE		
0002125315-26-000001	021-578291               	30-MAR-2026		X0708	D	LIVE		
0001973589-26-000001	021-578290               	30-MAR-2026		X0708	D	LIVE		
0001315863-26-000254	021-578289               	30-MAR-2026		X0708	D	LIVE		
0002125883-26-000001	021-578288               	30-MAR-2026		X0708	D	LIVE		
0002108691-26-000001	021-578287               	30-MAR-2026		X0708	D	LIVE		
0002124577-26-000001	021-578286               	30-MAR-2026		X0708	D	LIVE		
0002125833-26-000001	021-578285               	30-MAR-2026		X0708	D	LIVE		
0002112843-26-000001	021-578284               	30-MAR-2026		X0708	D	LIVE		
0002060755-26-000021	021-578283               	30-MAR-2026		X0708	D	LIVE		
0000950142-26-000911	021-578282               	30-MAR-2026		X0708	D	LIVE		
0002117526-26-000001	021-578281               	30-MAR-2026		X0708	D	LIVE		
0002103606-26-000002	021-578280               	30-MAR-2026		X0708	D	LIVE		
0000950142-26-000910	021-578279               	30-MAR-2026		X0708	D	LIVE		
0001407156-26-000002	021-106181               	30-MAR-2026		X0708	D/A	LIVE		
0002076929-26-000001	021-578278               	30-MAR-2026		X0708	D	LIVE		
0002102433-26-000002	021-570860               	30-MAR-2026		X0708	D/A	LIVE		
0002015540-26-000001	021-509152               	30-MAR-2026		X0708	D/A	LIVE		
0001407156-26-000001	021-106181               	30-MAR-2026		X0708	D/A	LIVE		
0002118685-26-000001	021-578277               	30-MAR-2026		X0708	D	LIVE		
0001959862-26-000002	021-568814               	30-MAR-2026		X0708	D/A	LIVE		
0002076937-26-000001	021-578276               	30-MAR-2026		X0708	D	LIVE		
0002082914-26-000001	021-555612               	30-MAR-2026		X0708	D/A	LIVE		
0002063462-26-000001	021-542549               	30-MAR-2026		X0708	D/A	LIVE		
0000905148-26-001462	021-416416               	30-MAR-2026		X0708	D/A	LIVE		
0002124402-26-000001	021-578275               	30-MAR-2026		X0708	D	LIVE		
0001012975-26-000278	021-578274               	30-MAR-2026		X0708	D	LIVE		
0002124953-26-000001	021-578273               	30-MAR-2026		X0708	D	LIVE		
0002118478-26-000001	021-578272               	30-MAR-2026		X0708	D	LIVE		
0000905148-26-001461	021-159830               	30-MAR-2026		X0708	D/A	LIVE		
0002124640-26-000001	021-578271               	30-MAR-2026		X0708	D	LIVE		
0000912282-26-000523	021-578270               	30-MAR-2026		X0708	D	LIVE		
0000905148-26-001460	021-334180               	30-MAR-2026		X0708	D/A	LIVE		
0002124551-26-000001	021-578269               	30-MAR-2026		X0708	D	LIVE		
0002124382-26-000001	021-578268               	30-MAR-2026		X0708	D	LIVE		
0002124887-26-000001	021-578267               	30-MAR-2026		X0708	D	LIVE		
0002123782-26-000001	021-578266               	30-MAR-2026		X0708	D	LIVE		
0002112070-26-000001	021-578265               	30-MAR-2026		X0708	D	LIVE		
0000905148-26-001457	021-322735               	30-MAR-2026		X0708	D/A	LIVE		
0002125563-26-000001	021-578264               	30-MAR-2026		X0708	D	LIVE		
0002125243-26-000001	021-578263               	30-MAR-2026		X0708	D	LIVE		
0002124630-26-000001	021-578262               	30-MAR-2026		X0708	D	LIVE		
0002125564-26-000001	021-578261               	30-MAR-2026		X0708	D	LIVE		
0002124866-26-000001	021-578260               	30-MAR-2026		X0708	D	LIVE		
0002063465-26-000001	021-542548               	30-MAR-2026		X0708	D/A	LIVE		
0002124632-26-000001	021-578259               	30-MAR-2026		X0708	D	LIVE		
0001934601-26-000001	021-449868               	30-MAR-2026		X0708	D/A	LIVE		
0001062993-26-001681	021-578258               	30-MAR-2026		X0708	D	LIVE		
0002125565-26-000001	021-578257               	30-MAR-2026		X0708	D	LIVE		
0002107944-26-000001	021-578256               	30-MAR-2026		X0708	D	LIVE		
0002125572-26-000001	021-578255               	30-MAR-2026		X0708	D	LIVE		
0002109298-26-000001	021-578254               	30-MAR-2026		X0708	D	LIVE		
0002115842-26-000001	021-578253               	30-MAR-2026		X0708	D	LIVE		
0001012975-26-000277	021-539932               	30-MAR-2026		X0708	D/A	LIVE		
0002109300-26-000001	021-578252               	30-MAR-2026		X0708	D	LIVE		
0001012975-26-000276	021-539922               	30-MAR-2026		X0708	D/A	LIVE		
0002123048-26-000002	021-578251               	30-MAR-2026		X0708	D	LIVE		
0001096906-26-000396	021-578250               	30-MAR-2026		X0708	D	LIVE		
0002123817-26-000002	021-577471               	30-MAR-2026		X0708	D/A	LIVE		
0002125198-26-000001	021-578249               	30-MAR-2026		X0708	D	LIVE		
0001013594-26-000406	021-157317               	30-MAR-2026		X0708	D/A	LIVE		
0002125204-26-000001	021-578248               	30-MAR-2026		X0708	D	LIVE		
0001879183-26-000002	021-578247               	30-MAR-2026		X0708	D	LIVE		
0002044160-26-000001	021-531282               	30-MAR-2026		X0708	D/A	LIVE		
0002124700-26-000002	021-578246               	30-MAR-2026		X0708	D	LIVE		
0002096114-26-000001	021-578245               	30-MAR-2026		X0708	D	LIVE		
0002102309-26-000001	021-578244               	30-MAR-2026		X0708	D	LIVE		
0002124747-26-000001	021-578243               	30-MAR-2026		X0708	D	LIVE		
0001641130-26-000004	021-239018               	30-MAR-2026		X0708	D/A	LIVE		
0001850297-26-000003	021-392064               	30-MAR-2026		X0708	D/A	LIVE		
0002124730-26-000001	021-578242               	30-MAR-2026		X0708	D	LIVE		
0002124742-26-000001	021-578241               	30-MAR-2026		X0708	D	LIVE		
0001705371-26-000001	021-578240               	30-MAR-2026		X0708	D	LIVE		
0002125487-26-000001	021-578239               	30-MAR-2026		X0708	D	LIVE		
0002125642-26-000001	021-578238               	30-MAR-2026		X0708	D	LIVE		
0002013982-26-000001	021-578237               	30-MAR-2026		X0708	D	LIVE		
0002078125-26-000002	021-578236               	30-MAR-2026		X0708	D	LIVE		
0002125479-26-000001	021-578235               	30-MAR-2026		X0708	D	LIVE		
0002003926-26-000003	021-499675               	30-MAR-2026		X0708	D/A	LIVE		
0002125754-26-000001	021-578234               	30-MAR-2026		X0708	D	LIVE		
0002123841-26-000001	021-578233               	30-MAR-2026		X0708	D	LIVE		
0002125753-26-000001	021-578232               	30-MAR-2026		X0708	D	LIVE		
0001893263-26-000003	021-421973               	30-MAR-2026		X0708	D/A	LIVE		
0001889241-26-000003	021-509146               	30-MAR-2026		X0708	D/A	LIVE		
0001231919-26-000290	021-578231               	30-MAR-2026		X0708	D	LIVE		
0002125472-26-000001	021-578230               	30-MAR-2026		X0708	D	LIVE		
0002125622-26-000001	021-578229               	30-MAR-2026		X0708	D	LIVE		
0002004037-26-000003	021-499680               	30-MAR-2026		X0708	D/A	LIVE		
0002125473-26-000001	021-578228               	30-MAR-2026		X0708	D	LIVE		
0002125470-26-000001	021-578227               	30-MAR-2026		X0708	D	LIVE		
0002117305-26-000001	021-578226               	30-MAR-2026		X0708	D	LIVE		
0001971026-26-000001	021-578225               	30-MAR-2026		X0708	D	LIVE		
0002122837-26-000001	021-578224               	30-MAR-2026		X0708	D	LIVE		
0002122815-26-000001	021-578223               	30-MAR-2026		X0708	D	LIVE		
0002120160-26-000001	021-578222               	30-MAR-2026		X0708	D	LIVE		
0002100645-26-000002	021-578221               	30-MAR-2026		X0708	D	LIVE		
0002051639-26-000003	021-578220               	30-MAR-2026		X0708	D	LIVE		
0001566114-26-000028	021-169589               	30-MAR-2026		X0708	D/A	LIVE		
0001889242-26-000003	021-499676               	30-MAR-2026		X0708	D/A	LIVE		
0002123714-26-000001	021-578219               	30-MAR-2026		X0708	D	LIVE		
0002118174-26-000001	021-578218               	30-MAR-2026		X0708	D	LIVE		
0002058228-26-000001	021-578217               	30-MAR-2026		X0708	D	LIVE		
0002116738-26-000001	021-578216               	30-MAR-2026		X0708	D	LIVE		
0001315863-26-000253	021-578215               	30-MAR-2026		X0708	D	LIVE		
0002101044-26-000002	021-578214               	30-MAR-2026		X0708	D	LIVE		
0002018864-26-000003	021-510603               	30-MAR-2026		X0708	D/A	LIVE		
0002125396-26-000001	021-578213               	30-MAR-2026		X0708	D	LIVE		
0002091941-26-000002	021-578212               	30-MAR-2026		X0708	D	LIVE		
0001976089-26-000005	021-578211               	30-MAR-2026		X0708	D	LIVE		
0001790309-26-000001	021-542910               	30-MAR-2026		X0708	D/A	LIVE		
0002110794-26-000001	021-578210               	30-MAR-2026		X0708	D	LIVE		
0002124560-26-000002	021-577803               	30-MAR-2026		X0708	D/A	LIVE		
0002125717-26-000001	021-578209               	30-MAR-2026		X0708	D	LIVE		
0002116953-26-000001	021-578208               	30-MAR-2026		X0708	D	LIVE		
0001999833-26-000001	021-498762               	30-MAR-2026		X0708	D/A	LIVE		
0002125217-26-000001	021-578207               	30-MAR-2026		X0708	D	LIVE		
0002077682-26-000002	021-578206               	30-MAR-2026		X0708	D	LIVE		
0002125748-26-000001	021-578205               	30-MAR-2026		X0708	D	LIVE		
0002124665-26-000001	021-578204               	30-MAR-2026		X0708	D	LIVE		
0002108053-26-000002	021-578203               	30-MAR-2026		X0708	D	LIVE		
0002107702-26-000001	021-578202               	30-MAR-2026		X0708	D	LIVE		
0001683168-26-002387	021-578201               	30-MAR-2026		X0708	D	LIVE		
0002125596-26-000001	021-578200               	30-MAR-2026		X0708	D	LIVE		
0002116002-26-000001	021-578199               	30-MAR-2026		X0708	D	LIVE		
0002120583-26-000001	021-578198               	30-MAR-2026		X0708	D	LIVE		
0002026014-26-000003	021-578197               	30-MAR-2026		X0708	D	LIVE		
0001565676-26-000001	021-189569               	30-MAR-2026		X0708	D/A	LIVE		
