ACCESSIONNUMBER	FILE_NUM	FILING_DATE	SIC_CODE	SCHEMAVERSION	SUBMISSIONTYPE	TESTORLIVE	OVER100PERSONSFLAG	OVER100ISSUERFLAG
0002038826-25-000002	021-526249               	08-OCT-2025		X0708	D/A	LIVE		
0002090092-25-000001	021-560117               	08-OCT-2025		X0708	D	LIVE		
0001719071-25-000005	021-296992               	08-OCT-2025		X0708	D/A	LIVE		
0002086730-25-000001	021-560116               	08-OCT-2025		X0708	D	LIVE		
0002087909-25-000001	021-560115               	08-OCT-2025		X0708	D	LIVE		
0001012975-25-000614	021-560114               	08-OCT-2025		X0708	D	LIVE		
0002088124-25-000001	021-560113               	08-OCT-2025		X0708	D	LIVE		
0001939464-25-000002	021-460652               	08-OCT-2025		X0708	D/A	LIVE		
0002089086-25-000001	021-560096               	08-OCT-2025		X0708	D	LIVE		
0002090474-25-000001	021-560110               	08-OCT-2025		X0708	D	LIVE		
0002086613-25-000001	021-560102               	08-OCT-2025		X0708	D	LIVE		
0002086604-25-000001	021-560098               	08-OCT-2025		X0708	D	LIVE		
0001264806-25-000002	021-560106               	08-OCT-2025		X0708	D	LIVE		
0002089947-25-000001	021-560111               	08-OCT-2025		X0708	D	LIVE		
0001104659-25-097661	021-560112               	08-OCT-2025		X0708	D	LIVE		
0001776519-25-000002	021-507836               	08-OCT-2025		X0708	D/A	LIVE		
0002014390-25-000002	021-560095               	08-OCT-2025		X0708	D	LIVE		
0002014387-25-000002	021-560093               	08-OCT-2025		X0708	D	LIVE		
0002090274-25-000001	021-560108               	08-OCT-2025		X0708	D	LIVE		
0001012975-25-000613	021-491713               	08-OCT-2025		X0708	D/A	LIVE		
0001883459-25-000002	021-497994               	08-OCT-2025		X0708	D/A	LIVE		
0002089085-25-000001	021-560092               	08-OCT-2025		X0708	D	LIVE		
0002031900-25-000002	021-560107               	08-OCT-2025		X0708	D	LIVE		
0002089108-25-000001	021-560109               	08-OCT-2025		X0708	D	LIVE		
0002089087-25-000001	021-560094               	08-OCT-2025		X0708	D	LIVE		
0002084873-25-000001	021-560101               	08-OCT-2025		X0708	D	LIVE		
0002084980-25-000001	021-560103               	08-OCT-2025		X0708	D	LIVE		
0002006262-25-000002	021-560105               	08-OCT-2025		X0708	D	LIVE		
0002088280-25-000001	021-560097               	08-OCT-2025		X0708	D	LIVE		
0002089380-25-000001	021-560090               	08-OCT-2025		X0708	D	LIVE		
0002089875-25-000001	021-560091               	08-OCT-2025		X0708	D	LIVE		
0002090061-25-000001	021-560100               	08-OCT-2025		X0708	D	LIVE		
0002081726-25-000001	021-560099               	08-OCT-2025		X0708	D	LIVE		
0002082483-25-000001	021-560104               	08-OCT-2025		X0708	D	LIVE		
0001792531-25-000007	021-352115               	08-OCT-2025		X0708	D/A	LIVE		
0002037943-25-000003	021-524644               	08-OCT-2025		X0708	D/A	LIVE		
0001630786-25-000006	021-544883               	07-OCT-2025		X0708	D/A	LIVE		
0002085174-25-000001	021-560089               	07-OCT-2025		X0708	D	LIVE		
0002089591-25-000001	021-560088               	07-OCT-2025		X0708	D	LIVE		
0001104659-25-097583	021-560087               	07-OCT-2025	4400	X0708	D	LIVE		
0002040048-25-000002	021-526210               	07-OCT-2025		X0708	D/A	LIVE		
0002090075-25-000001	021-560086               	07-OCT-2025		X0708	D	LIVE		
0001231919-25-000289	021-560085               	07-OCT-2025		X0708	D	LIVE		
0001912768-25-000009	021-436019               	07-OCT-2025		X0708	D/A	LIVE		
0002089088-25-000001	021-560084               	07-OCT-2025		X0708	D	LIVE		
0001829033-25-000003	021-560083               	07-OCT-2025		X0708	D	LIVE		
0001315863-25-000722	021-526635               	07-OCT-2025		X0708	D/A	LIVE		
0001465818-25-000010	021-560082               	07-OCT-2025	2834	X0708	D	LIVE		
0002088595-25-000001	021-560081               	07-OCT-2025		X0708	D	LIVE		
0002088083-25-000001	021-560080               	07-OCT-2025		X0708	D	LIVE		
0000950157-25-000844	021-560079               	07-OCT-2025		X0708	D	LIVE		
0001782123-25-000002	021-344235               	07-OCT-2025		X0708	D/A	LIVE		
0002083672-25-000001	021-560078               	07-OCT-2025		X0708	D	LIVE		
0001012975-25-000612	021-491748               	07-OCT-2025		X0708	D/A	LIVE		
0002081160-25-000002	021-560004               	07-OCT-2025		X0708	D/A	LIVE		
0002078953-25-000002	021-560077               	07-OCT-2025		X0708	D	LIVE		
0002068392-25-000004	021-560076               	07-OCT-2025		X0708	D	LIVE		
0001981371-25-000002	021-487024               	07-OCT-2025		X0708	D/A	LIVE		
0001683168-25-007446	021-560075               	07-OCT-2025	6199	X0708	D	LIVE		
0001213900-25-097071	021-560074               	07-OCT-2025		X0708	D	LIVE		
0001012975-25-000611	021-491747               	07-OCT-2025		X0708	D/A	LIVE		
0002083309-25-000001	021-560073               	07-OCT-2025		X0708	D	LIVE		
0002090528-25-000001	021-560072               	07-OCT-2025		X0708	D	LIVE		
0002028925-25-000002	021-526224               	07-OCT-2025		X0708	D/A	LIVE		
0002012246-25-000002	021-560071               	07-OCT-2025		X0708	D	LIVE		
0000950103-25-012934	021-560070               	07-OCT-2025	6211	X0708	D	LIVE		
0001096906-25-001652	021-560069               	07-OCT-2025		X0708	D	LIVE		
0002080612-25-000004	021-560068               	07-OCT-2025		X0708	D	LIVE		
0001213900-25-097048	021-525973               	07-OCT-2025		X0708	D/A	LIVE		
0002090473-25-000001	021-560067               	07-OCT-2025		X0708	D	LIVE		
0002039984-25-000006	021-525757               	07-OCT-2025		X0708	D/A	LIVE		
0002087039-25-000002	021-559830               	07-OCT-2025		X0708	D/A	LIVE		
0001995981-25-000002	021-494277               	07-OCT-2025		X0708	D/A	LIVE		
0002042656-25-000003	021-560066               	07-OCT-2025		X0708	D	LIVE		
0002038298-25-000003	021-524982               	07-OCT-2025		X0708	D/A	LIVE		
0002068764-25-000008	021-548047               	07-OCT-2025		X0708	D/A	LIVE		
0001104659-25-097502	021-560065               	07-OCT-2025		X0708	D	LIVE		
0002090133-25-000002	021-560064               	07-OCT-2025		X0708	D	LIVE		
0001104659-25-097499	021-560063               	07-OCT-2025	3841	X0708	D	LIVE		
0001790415-25-000005	021-560062               	07-OCT-2025		X0708	D	LIVE		
0000935836-25-000630	021-560061               	07-OCT-2025		X0708	D	LIVE		
0002082957-25-000001	021-560060               	07-OCT-2025		X0708	D	LIVE		
0002080632-25-000001	021-560059               	07-OCT-2025		X0708	D	LIVE		
0002079544-25-000001	021-560058               	07-OCT-2025		X0708	D	LIVE		
0002080631-25-000001	021-560057               	07-OCT-2025		X0708	D	LIVE		
0001958424-25-000002	021-467692               	07-OCT-2025		X0708	D/A	LIVE		
0002040345-25-000002	021-526657               	07-OCT-2025		X0708	D/A	LIVE		
0002089770-25-000001	021-560056               	07-OCT-2025		X0708	D	LIVE		
0002078248-25-000004	021-552640               	07-OCT-2025		X0708	D/A	LIVE		
0001359190-25-000003	021-88270                	07-OCT-2025		X0708	D/A	LIVE		
0002047250-25-000002	021-560055               	07-OCT-2025		X0708	D	LIVE		
0002018298-25-000003	021-510190               	07-OCT-2025		X0708	D/A	LIVE		
0000935836-25-000629	021-414899               	07-OCT-2025		X0708	D/A	LIVE		
0002087000-25-000001	021-560054               	07-OCT-2025		X0708	D	LIVE		
0002079144-25-000002	021-553119               	07-OCT-2025		X0708	D/A	LIVE		
0002089400-25-000001	021-560053               	07-OCT-2025		X0708	D	LIVE		
0001731146-25-000002	021-560052               	07-OCT-2025		X0708	D	LIVE		
0001955868-25-000002	021-465893               	07-OCT-2025		X0708	D/A	LIVE		
0001998394-25-000007	021-497989               	07-OCT-2025		X0708	D/A	LIVE		
0002089406-25-000001	021-560051               	07-OCT-2025		X0708	D	LIVE		
0002037018-25-000007	021-559947               	07-OCT-2025		X0708	D/A	LIVE		
0002085056-25-000001	021-560050               	07-OCT-2025		X0708	D	LIVE		
0002037018-25-000006	021-559948               	07-OCT-2025		X0708	D/A	LIVE		
0001967446-25-000004	021-474506               	07-OCT-2025		X0708	D/A	LIVE		
0002027216-25-000003	021-537527               	07-OCT-2025		X0708	D/A	LIVE		
0002090126-25-000001	021-560049               	07-OCT-2025		X0708	D	LIVE		
0002089795-25-000001	021-560048               	07-OCT-2025		X0708	D	LIVE		
0002090130-25-000001	021-560047               	07-OCT-2025		X0708	D	LIVE		
0001811454-25-000003	021-551023               	07-OCT-2025		X0708	D/A	LIVE		
0002089560-25-000001	021-560046               	07-OCT-2025		X0708	D	LIVE		
0001806351-25-000003	021-560045               	07-OCT-2025		X0708	D	LIVE		
0002089431-25-000001	021-560044               	07-OCT-2025		X0708	D	LIVE		
0002081637-25-000001	021-560043               	07-OCT-2025		X0708	D	LIVE		
0001042167-25-000053	021-560042               	07-OCT-2025		X0708	D	LIVE		
0001231919-25-000288	021-560041               	07-OCT-2025		X0708	D	LIVE		
0002033066-25-000003	021-560040               	07-OCT-2025		X0708	D	LIVE		
0002038256-25-000002	021-524735               	07-OCT-2025		X0708	D/A	LIVE		
0002026075-25-000002	021-526200               	07-OCT-2025		X0708	D/A	LIVE		
0002088384-25-000001	021-560039               	07-OCT-2025		X0708	D	LIVE		
0001231919-25-000287	021-560038               	07-OCT-2025		X0708	D	LIVE		
0001704463-25-000005	021-552047               	07-OCT-2025		X0708	D/A	LIVE		
0002026074-25-000002	021-526202               	07-OCT-2025		X0708	D/A	LIVE		
0001012975-25-000610	021-560037               	07-OCT-2025		X0708	D	LIVE		
0002040227-25-000002	021-526051               	07-OCT-2025		X0708	D/A	LIVE		
0001656387-25-000002	021-404956               	07-OCT-2025		X0708	D/A	LIVE		
0001062993-25-015965	021-560036               	07-OCT-2025		X0708	D	LIVE		
0001141513-25-000002	021-560035               	07-OCT-2025		X0708	D	LIVE		
0002040551-25-000002	021-526902               	07-OCT-2025		X0708	D/A	LIVE		
0002083712-25-000002	021-558260               	07-OCT-2025		X0708	D/A	LIVE		
0002040559-25-000002	021-526900               	07-OCT-2025		X0708	D/A	LIVE		
0002088820-25-000001	021-560034               	07-OCT-2025		X0708	D	LIVE		
0002089721-25-000001	021-560033               	07-OCT-2025		X0708	D	LIVE		
0001759518-25-000005	021-560032               	07-OCT-2025		X0708	D	LIVE		
0002088906-25-000001	021-560031               	07-OCT-2025		X0708	D	LIVE		
0002076514-25-000002	021-551788               	07-OCT-2025		X0708	D/A	LIVE		
0002080758-25-000001	021-560030               	07-OCT-2025		X0708	D	LIVE		
0002080285-25-000001	021-560029               	07-OCT-2025		X0708	D	LIVE		
0002060755-25-000048	021-560028               	07-OCT-2025		X0708	D	LIVE		
0001804134-25-000004	021-560027               	07-OCT-2025		X0708	D	LIVE		
0001812034-25-000003	021-444491               	07-OCT-2025		X0708	D/A	LIVE		
0001754334-25-000003	021-560026               	07-OCT-2025		X0708	D	LIVE		
0002075954-25-000003	021-560025               	07-OCT-2025		X0708	D	LIVE		
0002087797-25-000001	021-560024               	07-OCT-2025		X0708	D	LIVE		
0002087660-25-000001	021-560023               	07-OCT-2025		X0708	D	LIVE		
0001952039-25-000002	021-463195               	07-OCT-2025		X0708	D/A	LIVE		
0002086044-25-000001	021-560022               	07-OCT-2025		X0708	D	LIVE		
0002090434-25-000001	021-560021               	07-OCT-2025		X0708	D	LIVE		
0001683168-25-007441	021-560020               	07-OCT-2025		X0708	D	LIVE		
0002024253-25-000002	021-530949               	07-OCT-2025		X0708	D/A	LIVE		
0001956652-25-000002	021-466413               	07-OCT-2025		X0708	D/A	LIVE		
0002087051-25-000001	021-560019               	07-OCT-2025		X0708	D	LIVE		
0001948702-25-000002	021-462113               	07-OCT-2025		X0708	D/A	LIVE		
0001867911-25-000003	021-560018               	07-OCT-2025		X0708	D	LIVE		
0001776526-25-000002	021-513727               	07-OCT-2025		X0708	D/A	LIVE		
0002089437-25-000001	021-560017               	07-OCT-2025		X0708	D	LIVE		
0001995215-25-000002	021-560016               	07-OCT-2025		X0708	D	LIVE		
0002090463-25-000001	021-560015               	07-OCT-2025		X0708	D	LIVE		
0002012695-25-000004	021-560014               	07-OCT-2025		X0708	D	LIVE		
0002089438-25-000001	021-560013               	07-OCT-2025		X0708	D	LIVE		
0002089439-25-000002	021-559915               	07-OCT-2025		X0708	D/A	LIVE		
0001790076-25-000003	021-350726               	07-OCT-2025		X0708	D/A	LIVE		
0002039813-25-000002	021-526395               	07-OCT-2025		X0708	D/A	LIVE		
0001769780-25-000002	021-560012               	07-OCT-2025		X0708	D	LIVE		
0001013594-25-001197	021-377281               	07-OCT-2025		X0708	D/A	LIVE		
0001995953-25-000002	021-494100               	07-OCT-2025		X0708	D/A	LIVE		
0001996159-25-000003	021-515467               	07-OCT-2025		X0708	D/A	LIVE		
0002089852-25-000001	021-560011               	07-OCT-2025		X0708	D	LIVE		
0001902716-25-000005	021-560010               	07-OCT-2025		X0708	D	LIVE		
0002087109-25-000001	021-560009               	07-OCT-2025		X0708	D	LIVE		
0000902664-25-004309	021-272460               	07-OCT-2025		X0708	D/A	LIVE		
0000902664-25-004308	021-149481               	07-OCT-2025		X0708	D/A	LIVE		
0000919574-25-005997	021-545046               	07-OCT-2025		X0708	D/A	LIVE		
0000919574-25-005996	021-553884               	07-OCT-2025		X0708	D/A	LIVE		
0000905148-25-003527	021-324303               	07-OCT-2025		X0708	D/A	LIVE		
0002089997-25-000001	021-560008               	07-OCT-2025		X0708	D	LIVE		
0001775128-25-000003	021-422531               	07-OCT-2025		X0708	D/A	LIVE		
0001013594-25-001196	021-149290               	07-OCT-2025		X0708	D/A	LIVE		
0002090252-25-000001	021-560007               	07-OCT-2025		X0708	D	LIVE		
0001999278-25-000003	021-560006               	07-OCT-2025		X0708	D	LIVE		
0001883460-25-000003	021-435651               	07-OCT-2025		X0708	D/A	LIVE		
0002090005-25-000001	021-560005               	07-OCT-2025		X0708	D	LIVE		
0002045273-25-000003	021-533561               	07-OCT-2025		X0708	D/A	LIVE		
0002069162-25-000003	021-546746               	07-OCT-2025		X0708	D/A	LIVE		
0002081160-25-000001	021-560004               	07-OCT-2025		X0708	D	LIVE		
0002090303-25-000001	021-560003               	07-OCT-2025		X0708	D	LIVE		
0002088481-25-000001	021-560002               	07-OCT-2025		X0708	D	LIVE		
0002087453-25-000002	021-558806               	07-OCT-2025		X0708	D/A	LIVE		
0002015653-25-000005	021-560001               	07-OCT-2025		X0708	D	LIVE		
0001528032-25-000002	021-560000               	07-OCT-2025		X0708	D	LIVE		
0002082438-25-000001	021-559999               	07-OCT-2025		X0708	D	LIVE		
0001845816-25-000003	021-559998               	07-OCT-2025		X0708	D	LIVE		
0001481232-25-000002	021-559997               	07-OCT-2025		X0708	D	LIVE		
0001710464-25-000005	021-289521               	07-OCT-2025		X0708	D/A	LIVE		
0002042309-25-000009	021-528267               	07-OCT-2025		X0708	D/A	LIVE		
0001481234-25-000003	021-559996               	07-OCT-2025		X0708	D	LIVE		
0002035853-25-000002	021-525217               	07-OCT-2025		X0708	D/A	LIVE		
0001995166-25-000003	021-494667               	07-OCT-2025		X0708	D/A	LIVE		
0001827058-25-000002	021-377136               	07-OCT-2025		X0708	D/A	LIVE		
0002090310-25-000001	021-559995               	07-OCT-2025		X0708	D	LIVE		
0002090155-25-000001	021-559994               	07-OCT-2025		X0708	D	LIVE		
0001812603-25-000002	021-367364               	07-OCT-2025		X0708	D/A	LIVE		
0002086992-25-000001	021-559993               	07-OCT-2025		X0708	D	LIVE		
0002083609-25-000001	021-559992               	07-OCT-2025		X0708	D	LIVE		
0002088774-25-000001	021-559991               	07-OCT-2025		X0708	D	LIVE		
0001013594-25-001193	021-279269               	07-OCT-2025		X0708	D/A	LIVE		
0001014108-25-000062	021-559990               	07-OCT-2025		X0708	D	LIVE		
0002062357-25-000038	021-559989               	07-OCT-2025		X0708	D	LIVE		
0002089728-25-000001	021-559988               	07-OCT-2025		X0708	D	LIVE		
0001945409-25-000002	021-461721               	07-OCT-2025		X0708	D/A	LIVE		
0002090277-25-000001	021-559987               	07-OCT-2025		X0708	D	LIVE		
0002090023-25-000001	021-559986               	07-OCT-2025		X0708	D	LIVE		
0001547589-25-000002	021-234816               	07-OCT-2025		X0708	D/A	LIVE		
0001345012-25-000002	021-83336                	07-OCT-2025		X0708	D/A	LIVE		
0002089440-25-000002	021-559874               	07-OCT-2025		X0708	D/A	LIVE		
0001506095-25-000002	021-151368               	07-OCT-2025		X0708	D/A	LIVE		
0000945621-25-000921	021-526034               	07-OCT-2025		X0708	D/A	LIVE		
0001123292-25-000517	021-559985               	07-OCT-2025	2834	X0708	D	LIVE		
0001314152-25-000159	021-248411               	07-OCT-2025	6798	X0708	D/A	LIVE		
0002040612-25-000002	021-526524               	07-OCT-2025		X0708	D/A	LIVE		
0002090188-25-000001	021-559984               	07-OCT-2025		X0708	D	LIVE		
0001314152-25-000158	021-559983               	07-OCT-2025	6798	X0708	D	LIVE		
0002090191-25-000001	021-559982               	07-OCT-2025		X0708	D	LIVE		
0002090189-25-000001	021-559981               	07-OCT-2025		X0708	D	LIVE		
0002090187-25-000001	021-559980               	07-OCT-2025		X0708	D	LIVE		
0002090182-25-000001	021-559979               	07-OCT-2025		X0708	D	LIVE		
0002090177-25-000001	021-559978               	07-OCT-2025		X0708	D	LIVE		
0002090179-25-000001	021-559977               	07-OCT-2025		X0708	D	LIVE		
0001814554-25-000131	021-559976               	07-OCT-2025		X0708	D	LIVE		
0002088145-25-000001	021-559975               	07-OCT-2025		X0708	D	LIVE		
0002090238-25-000001	021-559974               	07-OCT-2025		X0708	D	LIVE		
0002090137-25-000001	021-559973               	07-OCT-2025		X0708	D	LIVE		
0000902664-25-004305	021-67332                	07-OCT-2025		X0708	D/A	LIVE		
0002089918-25-000001	021-559952               	07-OCT-2025		X0708	D	LIVE		
0002087172-25-000001	021-559956               	07-OCT-2025		X0708	D	LIVE		
0002040295-25-000002	021-526504               	07-OCT-2025		X0708	D/A	LIVE		
0002086580-25-000001	021-559945               	07-OCT-2025		X0708	D	LIVE		
0002089419-25-000001	021-559950               	07-OCT-2025		X0708	D	LIVE		
0001996520-25-000002	021-495958               	07-OCT-2025		X0708	D/A	LIVE		
0002075941-25-000001	021-559969               	07-OCT-2025		X0708	D	LIVE		
0002084152-25-000001	021-559970               	07-OCT-2025		X0708	D	LIVE		
0002082374-25-000002	021-559968               	07-OCT-2025		X0708	D	LIVE		
0001062993-25-015940	021-559971               	07-OCT-2025		X0708	D	LIVE		
0002084627-25-000001	021-559959               	07-OCT-2025		X0708	D	LIVE		
0002085674-25-000001	021-559949               	07-OCT-2025		X0708	D	LIVE		
0002084053-25-000001	021-559965               	07-OCT-2025		X0708	D	LIVE		
0001850542-25-000003	021-407008               	07-OCT-2025		X0708	D/A	LIVE		
0001952008-25-000005	021-559972               	07-OCT-2025		X0708	D/A	LIVE		
0002075942-25-000001	021-559963               	07-OCT-2025		X0708	D	LIVE		
0002024146-25-000002	021-527188               	07-OCT-2025		X0708	D/A	LIVE		
0001952008-25-000004	021-559972               	07-OCT-2025		X0708	D	LIVE		
0002030344-25-000014	021-518739               	07-OCT-2025		X0708	D/A	LIVE		
0002090284-25-000001	021-559946               	07-OCT-2025		X0708	D	LIVE		
0002090060-25-000001	021-559951               	07-OCT-2025		X0708	D	LIVE		
0002011007-25-000003	021-504703               	07-OCT-2025		X0708	D/A	LIVE		
0002089619-25-000001	021-559954               	07-OCT-2025		X0708	D	LIVE		
0002084308-25-000001	021-559964               	07-OCT-2025		X0708	D	LIVE		
0002083110-25-000001	021-559967               	07-OCT-2025		X0708	D	LIVE		
0002089286-25-000001	021-559944               	07-OCT-2025		X0708	D	LIVE		
0002037018-25-000004	021-559947               	07-OCT-2025		X0708	D	LIVE		
0002087234-25-000001	021-559966               	07-OCT-2025		X0708	D	LIVE		
0001967904-25-000003	021-475010               	07-OCT-2025		X0708	D/A	LIVE		
0002037018-25-000005	021-559948               	07-OCT-2025		X0708	D	LIVE		
0002090060-25-000002	021-559953               	07-OCT-2025		X0708	D	LIVE		
0002086648-25-000001	021-559958               	07-OCT-2025		X0708	D	LIVE		
0002083383-25-000001	021-559961               	07-OCT-2025		X0708	D	LIVE		
0002087215-25-000001	021-559960               	07-OCT-2025		X0708	D	LIVE		
0002082447-25-000001	021-559962               	07-OCT-2025		X0708	D	LIVE		
0001800354-25-000003	021-358323               	07-OCT-2025		X0708	D/A	LIVE		
0002088886-25-000001	021-559957               	07-OCT-2025		X0708	D	LIVE		
0002090060-25-000003	021-559955               	07-OCT-2025		X0708	D	LIVE		
0002089156-25-000001	021-559943               	06-OCT-2025		X0708	D	LIVE		
0002088061-25-000001	021-559942               	06-OCT-2025		X0708	D	LIVE		
0002090115-25-000001	021-559941               	06-OCT-2025		X0708	D	LIVE		
0001817417-25-000005	021-559940               	06-OCT-2025	7372	X0708	D	LIVE		
0002056295-25-000002	021-559939               	06-OCT-2025		X0708	D	LIVE		
0002089989-25-000001	021-559938               	06-OCT-2025		X0708	D	LIVE		
0001866146-25-000003	021-559937               	06-OCT-2025		X0708	D	LIVE		
0002089310-25-000001	021-559936               	06-OCT-2025		X0708	D	LIVE		
0001231919-25-000286	021-559935               	06-OCT-2025		X0708	D	LIVE		
0001710334-25-000002	021-411276               	06-OCT-2025		X0708	D/A	LIVE		
0001992208-25-000003	021-559934               	06-OCT-2025		X0708	D	LIVE		
0002038610-25-000002	021-526755               	06-OCT-2025		X0708	D/A	LIVE		
0001315863-25-000720	021-324693               	06-OCT-2025		X0708	D/A	LIVE		
0001885949-25-000006	021-415916               	06-OCT-2025		X0708	D/A	LIVE		
0002085811-25-000001	021-559933               	06-OCT-2025		X0708	D	LIVE		
0001315863-25-000719	021-559932               	06-OCT-2025		X0708	D	LIVE		
0002088413-25-000001	021-559931               	06-OCT-2025		X0708	D	LIVE		
0002089810-25-000001	021-559930               	06-OCT-2025		X0708	D	LIVE		
0002060755-25-000047	021-559929               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003524	021-559928               	06-OCT-2025		X0708	D	LIVE		
0002090004-25-000001	021-559927               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003523	021-559926               	06-OCT-2025		X0708	D	LIVE		
0002063499-25-000003	021-542759               	06-OCT-2025		X0708	D/A	LIVE		
0002089741-25-000001	021-559925               	06-OCT-2025		X0708	D	LIVE		
0002063454-25-000005	021-542784               	06-OCT-2025		X0708	D/A	LIVE		
0002075629-25-000001	021-559924               	06-OCT-2025		X0708	D	LIVE		
0002080220-25-000002	021-559923               	06-OCT-2025		X0708	D	LIVE		
0002061772-25-000002	021-559922               	06-OCT-2025		X0708	D	LIVE		
0002042909-25-000002	021-528033               	06-OCT-2025		X0708	D/A	LIVE		
0001874287-25-000002	021-415936               	06-OCT-2025		X0708	D/A	LIVE		
0002082924-25-000001	021-559921               	06-OCT-2025		X0708	D	LIVE		
0002090084-25-000001	021-559920               	06-OCT-2025		X0708	D	LIVE		
0002089395-25-000002	021-559919               	06-OCT-2025		X0708	D	LIVE		
0002088150-25-000001	021-559918               	06-OCT-2025		X0708	D	LIVE		
0002089170-25-000001	021-559917               	06-OCT-2025		X0708	D	LIVE		
0002089806-25-000001	021-559916               	06-OCT-2025		X0708	D	LIVE		
0001864944-25-000002	021-406394               	06-OCT-2025		X0708	D/A	LIVE		
0002089439-25-000001	021-559915               	06-OCT-2025		X0708	D	LIVE		
0002090141-25-000001	021-559914               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003520	021-538802               	06-OCT-2025		X0708	D/A	LIVE		
0002090147-25-000001	021-559913               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003519	021-541183               	06-OCT-2025		X0708	D/A	LIVE		
0002089967-25-000001	021-559912               	06-OCT-2025		X0708	D	LIVE		
0002088499-25-000001	021-559911               	06-OCT-2025		X0708	D	LIVE		
0002088482-25-000001	021-559910               	06-OCT-2025		X0708	D	LIVE		
0001680930-25-000002	021-559909               	06-OCT-2025		X0708	D	LIVE		
0001493152-25-017051	021-559908               	06-OCT-2025		X0708	D	LIVE		
0002088816-25-000001	021-559907               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003518	021-533180               	06-OCT-2025		X0708	D/A	LIVE		
0001437749-25-030519	021-559906               	06-OCT-2025		X0708	D	LIVE		
0002090069-25-000001	021-559905               	06-OCT-2025		X0708	D	LIVE		
0001876694-25-000002	021-412096               	06-OCT-2025		X0708	D/A	LIVE		
0001994732-25-000002	021-559904               	06-OCT-2025		X0708	D	LIVE		
0002081645-25-000001	021-559903               	06-OCT-2025		X0708	D	LIVE		
0001944740-25-000004	021-559902               	06-OCT-2025		X0708	D	LIVE		
0001231919-25-000285	021-559901               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003517	021-499766               	06-OCT-2025		X0708	D/A	LIVE		
0002043929-25-000016	021-528879               	06-OCT-2025		X0708	D/A	LIVE		
0002036907-25-000002	021-523636               	06-OCT-2025		X0708	D/A	LIVE		
0002006725-25-000002	021-501505               	06-OCT-2025		X0708	D/A	LIVE		
0002006677-25-000002	021-501504               	06-OCT-2025		X0708	D/A	LIVE		
0002047331-25-000002	021-533492               	06-OCT-2025		X0708	D/A	LIVE		
0002088151-25-000002	021-559181               	06-OCT-2025		X0708	D/A	LIVE		
0002006753-25-000002	021-501507               	06-OCT-2025		X0708	D/A	LIVE		
0002061601-25-000003	021-548655               	06-OCT-2025		X0708	D/A	LIVE		
0000905148-25-003516	021-492110               	06-OCT-2025		X0708	D/A	LIVE		
0002006752-25-000002	021-501506               	06-OCT-2025		X0708	D/A	LIVE		
0002061990-25-000004	021-541793               	06-OCT-2025		X0708	D/A	LIVE		
0002022887-25-000003	021-513087               	06-OCT-2025		X0708	D/A	LIVE		
0000905148-25-003515	021-283827               	06-OCT-2025		X0708	D/A	LIVE		
0002006700-25-000002	021-501503               	06-OCT-2025		X0708	D/A	LIVE		
0002033903-25-000004	021-521549               	06-OCT-2025		X0708	D/A	LIVE		
0002088237-25-000001	021-559900               	06-OCT-2025		X0708	D	LIVE		
0000905148-25-003514	021-546894               	06-OCT-2025		X0708	D/A	LIVE		
0001566114-25-000080	021-559899               	06-OCT-2025		X0708	D	LIVE		
0001967592-25-000003	021-475004               	06-OCT-2025		X0708	D/A	LIVE		
0001951894-25-000003	021-462645               	06-OCT-2025		X0708	D/A	LIVE		
0002043627-25-000002	021-528570               	06-OCT-2025		X0708	D/A	LIVE		
0002061599-25-000003	021-548656               	06-OCT-2025		X0708	D/A	LIVE		
0002087991-25-000001	021-559898               	06-OCT-2025		X0708	D	LIVE		
0002089821-25-000001	021-559897               	06-OCT-2025		X0708	D	LIVE		
0002089818-25-000001	021-559896               	06-OCT-2025		X0708	D	LIVE		
0002089809-25-000001	021-559895               	06-OCT-2025		X0708	D	LIVE		
0002085036-25-000002	021-559894               	06-OCT-2025		X0708	D	LIVE		
0002090134-25-000001	021-559893               	06-OCT-2025		X0708	D	LIVE		
0001737595-25-000003	021-526218               	06-OCT-2025		X0708	D/A	LIVE		
0002089996-25-000001	021-559892               	06-OCT-2025		X0708	D	LIVE		
0002082051-25-000003	021-555032               	06-OCT-2025		X0708	D/A	LIVE		
0001981267-25-000003	021-487584               	06-OCT-2025		X0708	D/A	LIVE		
0002040112-25-000002	021-525917               	06-OCT-2025		X0708	D/A	LIVE		
0002089639-25-000001	021-559891               	06-OCT-2025		X0708	D	LIVE		
0002088123-25-000001	021-559890               	06-OCT-2025		X0708	D	LIVE		
0002090036-25-000002	021-559888               	06-OCT-2025		X0708	D/A	LIVE		
0002089113-25-000001	021-559889               	06-OCT-2025		X0708	D	LIVE		
0001104659-25-096999	021-526145               	06-OCT-2025		X0708	D/A	LIVE		
0002090036-25-000001	021-559888               	06-OCT-2025		X0708	D	LIVE		
0001838432-25-000006	021-559887               	06-OCT-2025	7372	X0708	D	LIVE		
